File Path,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLsy,DESWLsyd,DESWLlt,DESWLltd,PCNARz,PCNARp,PCSYNz,PCSYNp,PCCNCz,PCCNCp,PCREFz,PCREFp,PCDCz,PCDCp,PCVERBz,PCVERBp,PCCONNz,PCCONNp,PCTEMPz,PCTEMPp,CRFNO1,CRFAO1,CRFSO1,CRFNOa,CRFAOa,CRFSOa,CRFCWO1,CRFCWO1d,CRFCWOa,CRFCWOad,LSASS1,LSASS1d,LSASSp,LSASSpd,LSAPP1,LSAPP1d,LSAGN,LSAGNd,LDTTRc,LDTTRa,LDMTLD,LDVOCD,CNCAll,CNCCaus,CNCLogic,CNCADC,CNCTemp,CNCTempx,CNCAdd,CNCPos,CNCNeg,SMCAUSv,SMCAUSvp,SMINTEp,SMCAUSr,SMINTEr,SMCAUSlsa,SMCAUSwn,SMTEMP,SYNLE,SYNNP,SYNMEDpos,SYNMEDwrd,SYNMEDlem,SYNSTRUTa,SYNSTRUTt,DRNP,DRVP,DRAP,DRPP,DRPVAL,DRNEG,DRGERUND,DRINF,WRDNOUN,WRDVERB,WRDADJ,WRDADV,WRDPRO,WRDPRP1s,WRDPRP1p,WRDPRP2,WRDPRP3s,WRDPRP3p,WRDFRQc,WRDFRQa,WRDFRQmc,WRDAOAc,WRDFAMc,WRDCNCc,WRDIMGc,WRDMEAc,WRDPOLc,WRDHYPn,WRDHYPv,WRDHYPnv,RDFRE,RDFKGL
HRV_64_2009.csv,1,37,823,37,0,22.378000259399414,18.584999084472656,1.6150000095367432,0.972000002861023,4.7789998054504395,2.8010001182556152,0.29499998688697815,61.40999984741211,-0.5389999747276306,29.459999084472656,-1.3700000047683716,8.529999732971191,-0.9990000128746033,16.110000610351562,0.6539999842643738,74.22000122070312,-0.4449999928474426,33,-3.4639999866485596,0.029999999329447746,-0.17900000512599945,42.86000061035156,0.1940000057220459,0.3889999985694885,0.22200000286102295,0.2630000114440918,0.36500000953674316,0.289000004529953,0.0729999989271164,0.08399999886751175,0.07699999958276749,0.11900000274181366,0.3889999985694885,0.12399999797344208,0.13300000131130219,0.10300000011920929,0.12099999934434891,0.10700000077486038,0,0,0.3100000023841858,0.4650000035762787,95.63500213623047,105.4000015258789,106.9260025024414,27.94700050354004,41.3120002746582,21.871000289916992,20.6560001373291,14.581000328063965,61.96799850463867,0,0,12.151000022888184,26.731000900268555,12.151000022888184,1.090999960899353,1.090999960899353,0.10199999809265137,0.45399999618530273,0.7919999957084656,4.135000228881836,0.824999988079071,0.6899999976158142,0.9190000295639038,0.9070000052452087,0.06199999898672104,0.050999999046325684,353.5840148925781,218.71200561523438,41.3120002746582,123.93699645996094,8.505000114440918,26.731000900268555,20.6560001373291,26.731000900268555,218.71299743652344,120.29100036621094,87.48500061035156,78.97899627685547,70.4739990234375,14.581000328063965,30.37700080871582,0,1.215000033378601,7.289999961853027,2.2149999141693115,2.9709999561309814,1.149999976158142,400.72698974609375,563.0490112304688,344.13299560546875,380.489013671875,417.95599365234375,3.4649999141693115,6.650000095367432,1.5540000200271606,1.6030000448226929,47.62900161743164,12.142000198364258
KNA_51_1996.csv,42,122,2560,2.9049999713897705,1.4780000448226929,21.097999572753906,10.02299976348877,1.7999999523162842,1.1160000562667847,5.2820000648498535,3.127000093460083,-0.503000020980835,30.850000381469727,0.08299999684095383,53.189998626708984,-0.43799999356269836,33.36000061035156,-0.609000027179718,27.09000015258789,-0.07100000232458115,47.209999084472656,-0.5189999938011169,30.149999618530273,-2.306999921798706,1.0700000524520874,-0.7789999842643738,21.770000457763672,0.27300000190734863,0.4959999918937683,0.33899998664855957,0.18700000643730164,0.3959999978542328,0.2639999985694885,0.07800000160932541,0.09300000220537186,0.05700000002980232,0.07699999958276749,0.32199999690055847,0.1420000046491623,0.17399999499320984,0.11900000274181366,0.16699999570846558,0.13500000536441803,0.3199999928474426,0.12600000202655792,0.30000001192092896,0.335999995470047,79.44300079345703,82.41699981689453,91.40599822998047,27.733999252319336,30.858999252319336,9.765999794006348,10.937999725341797,16.797000885009766,56.25,0,0,24.2189998626709,33.59400177001953,18.358999252319336,0.38100001215934753,1.125,0.06800000369548798,0.45899999141693115,0.7639999985694885,3.4590001106262207,0.972000002861023,0.6499999761581421,0.8820000290870667,0.8650000095367432,0.09099999815225601,0.08699999749660492,377.343994140625,208.98399353027344,26.562999725341797,121.48400115966797,9.765999794006348,7.813000202178955,18.75,33.59400177001953,260.156005859375,115.6259994506836,98.0469970703125,42.96900177001953,66.7969970703125,16.797000885009766,32.03099822998047,0,2.7339999675750732,6.640999794006348,2.0420000553131104,2.931999921798706,0.9990000128746033,404.0299987792969,561.9010009765625,362.20098876953125,396.9169921875,443.9639892578125,3.6389999389648438,6.421000003814697,1.7949999570846558,1.9329999685287476,33.25600051879883,13.833999633789062
VUT_58_2003.csv,27,65,1735,2.4070000648498535,1.600000023841858,26.84600067138672,12.145000457763672,1.8070000410079956,1.1430000066757202,5.260000228881836,3.180999994277954,-0.9670000076293945,16.850000381469727,-0.6579999923706055,25.780000686645508,-0.47699999809265137,31.920000076293945,-0.6420000195503235,26.110000610351562,-0.16200000047683716,43.63999938964844,0.4519999921321869,67.36000061035156,-1.8040000200271606,3.5899999141693115,-1.3009999990463257,9.680000305175781,0.4059999883174896,0.453000009059906,0.48399999737739563,0.24699999392032623,0.34299999475479126,0.33799999952316284,0.0689999982714653,0.08100000023841858,0.04500000178813934,0.06800000369548798,0.26600000262260437,0.11299999803304672,0.18700000643730164,0.10999999940395355,0.18400000035762787,0.10700000077486038,0.30399999022483826,0.11500000208616257,0.3070000112056732,0.36800000071525574,65.8270034790039,65.38500213623047,92.21900177001953,27.666000366210938,28.81800079345703,13.255999565124512,16.71500015258789,12.104000091552734,50.720001220703125,0,0,24.207000732421875,34.00600051879883,14.986000061035156,0.39500001072883606,1.3700000047683716,0.07599999755620956,0.5450000166893005,0.703000009059906,5.26200008392334,1.1169999837875366,0.6460000276565552,0.8640000224113464,0.8399999737739563,0.07199999690055847,0.06599999964237213,384.43798828125,173.48699951171875,19.020000457763672,147.5500030517578,5.763999938964844,5.186999797821045,15.562000274658203,24.784000396728516,276.0799865722656,96.83000183105469,93.947998046875,39.19300079345703,44.957000732421875,6.915999889373779,23.631000518798828,3.4579999446868896,1.152999997138977,4.034999847412109,2.0339999198913574,3.0369999408721924,0.7879999876022339,413.9280090332031,554.56201171875,353.3169860839844,388.22198486328125,430.0539855957031,3.7209999561309814,6.2829999923706055,1.715000033378601,1.934000015258789,26.8700008392334,16.142000198364258
KGZ_67_2012.csv,58,163,3245,2.809999942779541,1.6269999742507935,20.066999435424805,10.883000373840332,1.7929999828338623,1.1089999675750732,5.296000003814697,3.0829999446868896,-1.1169999837875366,13.350000381469727,0.11900000274181366,54.380001068115234,-0.49000000953674316,31.209999084472656,-0.9259999990463257,17.8799991607666,-0.8169999718666077,20.899999618530273,0.0949999988079071,53.59000015258789,-1.284000039100647,10.029999732971191,-1.9809999465942383,2.390000104904175,0.3019999861717224,0.4440000057220459,0.3700000047683716,0.19499999284744263,0.3310000002384186,0.2879999876022339,0.06599999964237213,0.07800000160932541,0.04399999976158142,0.06800000369548798,0.2590000033378601,0.09099999815225601,0.18299999833106995,0.14300000667572021,0.17299999296665192,0.13699999451637268,0.31299999356269836,0.1550000011920929,0.3100000023841858,0.3319999873638153,87.57599639892578,90.03099822998047,69.33699798583984,21.26300048828125,24.652999877929688,8.937000274658203,7.703999996185303,20.0310001373291,42.527000427246094,0,0,29.275999069213867,33.89799880981445,18.79800033569336,0.15600000321865082,0.9679999947547913,0.0860000029206276,0.5019999742507935,0.6510000228881836,4.571000099182129,1.0720000267028809,0.6430000066757202,0.8949999809265137,0.8759999871253967,0.11599999666213989,0.10300000011920929,381.510009765625,171.34100341796875,18.79800033569336,144.83799743652344,5.546999931335449,6.78000020980835,23.11199951171875,19.722999572753906,293.0669860839844,100.15399932861328,114.94599914550781,34.821998596191406,48.07400131225586,2.4649999141693115,24.03700065612793,0.30799999833106995,2.1570000648498535,9.553000450134277,2.0490000247955322,2.9609999656677246,1.0290000438690186,406.3689880371094,556.7839965820312,366.50299072265625,401.4779968261719,436.46099853515625,3.697999954223633,6.348999977111816,1.562999963760376,1.9459999799728394,34.941001892089844,13.331999778747559
SVK_68_2013.csv,20,106,2332,5.300000190734863,1.8669999837875366,22.12299919128418,9.593999862670898,1.843999981880188,1.1419999599456787,5.343999862670898,3.1040000915527344,-1.1579999923706055,12.510000228881836,-0.1379999965429306,44.83000183105469,-0.7710000276565552,22.059999465942383,-0.5180000066757202,30.5,-0.39100000262260437,34.83000183105469,0.04699999839067459,51.599998474121094,-2.318000078201294,1.0399999618530273,-0.8180000185966492,20.899999618530273,0.4099999964237213,0.5519999861717224,0.4860000014305115,0.27799999713897705,0.39399999380111694,0.36899998784065247,0.08900000154972076,0.10000000149011612,0.05999999865889549,0.08100000023841858,0.25699999928474426,0.09600000083446503,0.2290000021457672,0.15399999916553497,0.22499999403953552,0.1550000011920929,0.46000000834465027,0.12399999797344208,0.33399999141693115,0.32899999618530273,86.64800262451172,87.22000122070312,93.0530014038086,26.158000946044922,24.013999938964844,11.14900016784668,15.008999824523926,11.57800006866455,57.88999938964844,0,0,26.586999893188477,33.87699890136719,15.866000175476074,0.27000001072883606,1.2890000343322754,0.09399999678134918,0.4819999933242798,0.7620000243186951,4.085000038146973,1.1260000467300415,0.6100000143051147,0.8709999918937683,0.8560000061988831,0.09700000286102295,0.0860000029206276,383.7909851074219,156.08900451660156,21.011999130249023,136.79200744628906,1.2860000133514404,6.002999782562256,21.44099998474121,17.152999877929688,300.6000061035156,91.33899688720703,110.63500213623047,35.16299819946289,42.452999114990234,3.8589999675750732,18.43899917602539,0,0.8579999804496765,3.8589999675750732,2.071000099182129,2.953000068664551,0.972000002861023,419.0409851074219,555.5150146484375,347.4649963378906,387.7959899902344,423.5780029296875,3.5829999446868896,6.3520002365112305,1.6820000410079956,2.0490000247955322,28.503000259399414,14.74899959564209
COL_58_2003.csv,45,122,2466,2.7109999656677246,1.440000057220459,20.483999252319336,9.928999900817871,1.6779999732971191,1.0269999504089355,4.984000205993652,2.878000020980835,-0.6209999918937683,26.760000228881836,-0.0949999988079071,46.40999984741211,-0.07400000095367432,47.209999084472656,-1.0269999504089355,15.390000343322754,0.10899999737739563,53.97999954223633,-0.16899999976158142,43.63999938964844,-0.7900000214576721,21.479999542236328,-2.052999973297119,2.0199999809265137,0.1899999976158142,0.43799999356269836,0.3059999942779541,0.1340000033378601,0.32899999618530273,0.22100000083446503,0.054999999701976776,0.07599999755620956,0.04699999839067459,0.07599999755620956,0.2809999883174896,0.12200000137090683,0.15800000727176666,0.12999999523162842,0.1679999977350235,0.14000000059604645,0.2590000033378601,0.12999999523162842,0.30300000309944153,0.35199999809265137,94.94100189208984,100.69599914550781,78.26399993896484,33.25199890136719,30.819000244140625,10.543000221252441,10.949000358581543,21.086999893188477,36.090999603271484,0,0,26.357999801635742,38.11800003051758,23.11400032043457,0.4390000104904175,1.1380000114440918,0.07000000029802322,0.49900001287460327,0.6359999775886536,4.565999984741211,0.9049999713897705,0.6489999890327454,0.9010000228881836,0.8820000290870667,0.09399999678134918,0.09000000357627869,401.864990234375,207.62399291992188,16.22100067138672,139.4969940185547,4.866000175476074,6.48799991607666,10.949000358581543,28.38599967956543,265.61199951171875,110.70600128173828,83.53700256347656,28.79199981689453,60.01599884033203,7.298999786376953,32.441001892089844,1.621999979019165,0.8109999895095825,11.354000091552734,2.0429999828338623,2.9579999446868896,1.0149999856948853,390.1510009765625,558.3939819335938,373.4530029296875,411.4200134277344,438.6289978027344,3.6059999465942383,6.732999801635742,1.6990000009536743,1.9110000133514404,44.36000061035156,12.093000411987305
IDN_63_2008.csv,25,90,1747,3.5999999046325684,2.5169999599456787,19.54400062561035,9.32800006866455,1.649999976158142,1.0019999742507935,4.875,2.7960000038146973,-0.753000020980835,22.65999984741211,-0.0430000014603138,48.400001525878906,-0.4659999907016754,32.279998779296875,-0.2750000059604645,39.36000061035156,-0.06400000303983688,47.61000061035156,0.49300000071525574,68.79000091552734,-1.406999945640564,8.079999923706055,-2.1070001125335693,1.7899999618530273,0.41600000858306885,0.6069999933242798,0.5389999747276306,0.2370000034570694,0.375,0.3370000123977661,0.11400000005960464,0.11699999868869781,0.06199999898672104,0.09200000017881393,0.40400001406669617,0.20200000703334808,0.21199999749660492,0.14900000393390656,0.1940000057220459,0.14000000059604645,0.3190000057220459,0.12200000137090683,0.31700000166893005,0.3720000088214874,70.54499816894531,89.447998046875,76.7030029296875,23.4689998626709,37.207000732421875,10.87600040435791,14.3100004196167,16.600000381469727,41.7859992980957,0,0,24.61400032043457,34.345001220703125,14.3100004196167,0.38600000739097595,1.1540000438690186,0.125,0.5239999890327454,0.6349999904632568,4.189000129699707,1.0130000114440918,0.6190000176429749,0.859000027179718,0.8259999752044678,0.12099999934434891,0.0989999994635582,372.0660095214844,183.74400329589844,29.19300079345703,131.08200073242188,6.86899995803833,6.86899995803833,19.461999893188477,18.316999435424805,274.1839904785156,102.46099853515625,95.59200286865234,46.3650016784668,50.944000244140625,4.006999969482422,28.04800033569336,0,1.7170000076293945,5.723999977111816,2.1610000133514404,3.003000020980835,1.1039999723434448,396.37200927734375,557.7059936523438,366.5320129394531,398.3399963378906,432.38299560546875,3.927999973297119,6.229000091552734,1.565999984741211,1.8630000352859497,47.542999267578125,11.449999809265137
MOZ_75_2020.csv,40,62,1833,1.5499999523162842,1.0110000371932983,29.934999465942383,15.406000137329102,1.906000018119812,1.2319999933242798,5.506999969482422,3.2750000953674316,-1.0549999475479126,14.6899995803833,-1.0850000381469727,14.010000228881836,0.3869999945163727,64.80000305175781,-0.8560000061988831,19.770000457763672,0.20399999618530273,57.93000030517578,0.12800000607967377,54.779998779296875,-1.88100004196167,3.009999990463257,-0.734000027179718,23.270000457763672,0.37700000405311584,0.5080000162124634,0.5410000085830688,0.257999986410141,0.42100000381469727,0.3720000088214874,0.06400000303983688,0.07599999755620956,0.04600000008940697,0.07500000298023224,0.3109999895095825,0.13600000739097595,0.19300000369548798,0.13600000739097595,0.125,0.1340000033378601,0.26499998569488525,0.11100000143051147,0.31299999356269836,0.37599998712539673,75.63300323486328,73.26599884033203,97.10900115966797,32.1879997253418,28.368999481201172,4.363999843597412,13.093000411987305,17.45800018310547,58.91999816894531,0,0,17.45800018310547,27.277999877929688,11.456999778747559,0.5450000166893005,2.181999921798706,0.04600000008940697,0.5649999976158142,0.7620000243186951,5.22599983215332,1.1540000438690186,0.7120000123977661,0.9049999713897705,0.8939999938011169,0.05400000140070915,0.052000001072883606,401.52801513671875,136.9340057373047,17.45800018310547,146.75399780273438,3.2730000019073486,0.5460000038146973,14.729999542236328,14.729999542236328,315.875,92.1989974975586,94.38200378417969,32.73400115966797,43.0989990234375,3.819000005722046,27.822999954223633,2.181999921798706,1.6369999647140503,1.6369999647140503,1.9390000104904175,2.9860000610351562,0.652999997138977,400.0820007324219,556.6170043945312,375.5769958496094,408.864990234375,445.7640075683594,3.424999952316284,6.349999904632568,1.8250000476837158,2.0940001010894775,15.579000473022461,18.430999755859375
FRA_43_1988.csv,45,169,4000,3.75600004196167,2.4690001010894775,23.857999801635742,15.597999572753906,1.6410000324249268,1.003000020980835,4.889999866485596,2.8940000534057617,-0.5920000076293945,27.760000228881836,-0.0989999994635582,46.40999984741211,-0.7789999842643738,21.770000457763672,-1.069000005722046,14.460000038146973,0.16500000655651093,56.36000061035156,0.07199999690055847,52.790000915527344,-1.4630000591278076,7.210000038146973,-1.8179999589920044,3.509999990463257,0.21400000154972076,0.39899998903274536,0.28600001335144043,0.16300000250339508,0.28999999165534973,0.2150000035762787,0.05000000074505806,0.06700000166893005,0.032999999821186066,0.0560000017285347,0.33899998664855957,0.10899999737739563,0.1469999998807907,0.125,0.13300000131130219,0.11699999868869781,0.35100001096725464,0.1420000046491623,0.2930000126361847,0.31700000166893005,86.48200225830078,86.91600036621094,87.25,28.25,33.5,11.75,18.25,20.25,44,0,0,25.25,34.75,16.25,0.37299999594688416,1.4240000247955322,0.09700000286102295,0.47699999809265137,0.6520000100135803,5.01200008392334,0.8949999809265137,0.6579999923706055,0.9010000228881836,0.8840000033378601,0.07500000298023224,0.07199999690055847,384,204,28.5,137,8,5.75,15.75,25,255,109.25,81.25,44,56.5,17.5,11.25,0.75,2.5,10.25,2.053999900817871,3.015000104904175,1.0679999589920044,398.2170104980469,560.7210083007812,352.8689880371094,391.3299865722656,423.7980041503906,3.6050000190734863,6.381999969482422,1.656999945640564,1.777999997138977,43.981998443603516,13.005000114440918
CAF_67_2012.csv,25,63,1925,2.5199999809265137,1.0049999952316284,30.777999877929688,14.137999534606934,1.7979999780654907,1.1080000400543213,5.297999858856201,3.1019999980926514,-1.1100000143051147,13.350000381469727,-1.0210000276565552,15.390000343322754,-0.04100000113248825,48.400001525878906,0.06599999964237213,52.38999938964844,-0.3490000069141388,36.31999969482422,-0.07599999755620956,47.209999084472656,-1.4850000143051147,6.940000057220459,-1.4579999446868896,7.349999904632568,0.515999972820282,0.5809999704360962,0.6610000133514404,0.43700000643730164,0.5109999775886536,0.5690000057220459,0.08399999886751175,0.08799999952316284,0.06700000166893005,0.07999999821186066,0.1940000057220459,0.06300000101327896,0.25699999928474426,0.13699999451637268,0.2720000147819519,0.13199999928474426,0.4059999883174896,0.1550000011920929,0.35199999809265137,0.3659999966621399,72.20800018310547,68.1760025024414,84.15599822998047,27.01300048828125,26.493999481201172,3.635999917984009,6.234000205993652,11.947999954223633,54.0260009765625,0,0,21.298999786376953,29.610000610351562,10.390000343322754,0.38100001215934753,2,0.06300000101327896,0.4650000035762787,0.7020000219345093,7.175000190734863,1.1619999408721924,0.6010000109672546,0.8379999995231628,0.8270000219345093,0.06499999761581421,0.06400000303983688,398.4419860839844,166.23399353027344,17.14299964904785,149.09100341796875,3.635999917984009,4.675000190734863,20.260000228881836,23.895999908447266,311.16900634765625,101.29900360107422,94.5459976196289,26.493000030517578,32.72700119018555,6.234000205993652,9.869999885559082,0,2.5969998836517334,3.635999917984009,2.002000093460083,2.99399995803833,1.0269999504089355,427.0480041503906,550.60302734375,360.2349853515625,397.5140075683594,441.2900085449219,3.688999891281128,6.743000030517578,1.7699999809265137,2.244999885559082,23.709999084472656,17.542999267578125
